"","X","Actual_Popularity","rmse","Lasso_regression","Ridge_regression","Single_tree","Pruned_tree","Boosting","Bagging500","Bagging1000","Bagging1500","Bagging2000","RF500"
"223",223,9,22.8823199667432,30.0005960285649,30.276594431357,30.4461193072482,30.4461193072482,33.1082284962577,33.252,32.8552666666667,32.5469015873016,32.8285928571429,31.7489666666667
"224",224,21,3.38175745459082,23.6736420104796,23.7021289329872,24.7066795740561,24.7066795740561,25.1902529136008,24.0916666666667,24.3440333333333,24.2554777777777,24.4971916666666,24.2422666666667
"225",225,39,5.55727377561799,30.662974540738,30.796859149304,30.4461193072482,30.4461193072482,34.2445542684146,36.2913,37.4671523809523,36.9050571428571,36.7059511904761,35.9396242424243
"226",226,73,36.9488480269206,28.1267711731897,28.1641575532953,30.4461193072482,30.4461193072482,27.7554281989961,42.8119,43.5841666666667,43.2007333333334,42.8696083333334,43.9396333333333
"227",227,10,11.7027879929986,14.538989934067,14.9744882081767,24.7066795740561,24.7066795740561,24.0529963636058,23.2957,21.4731666666667,20.8566888888889,21.400775,22.0361111111111
"228",228,36,5.67943373325065,28.3554752873022,28.3256062151972,30.4461193072482,30.4461193072482,29.4190362184567,32.1655476190476,31.3051666666667,31.1941444444444,31.3509833333333,30.5766380952381
"229",229,59,27.5649225420067,31.356483719846,32.2552322570831,24.7066795740561,24.7066795740561,26.2346726907148,35.1706,34.9108166666666,34.7457888888888,34.6254916666667,36.0137333333333
"230",230,10,18.1725470985999,25.8383729270255,25.6308713827977,30.4461193072482,30.4461193072482,27.9613928189273,28.0228666666667,28.3042833333333,28.1227111111111,27.7694916666667,28.9463952380952
"231",231,8,15.7228171660549,23.2495425097862,23.2594288221269,30.4461193072482,30.4461193072482,23.2613102449658,20.6138666666667,20.6457666666667,20.9312888888889,21.1765595238095,21.4099666666667
"232",232,23,2.02576005672169,21.5687913845019,21.1170564220259,19.1567877629063,19.1567877629063,19.9878631050435,22.8933666666667,22.2314666666667,22.6117222222222,22.7452166666667,23.2253333333333
"233",233,25,6.76547212877688,29.2574816873162,29.3553892462581,30.4461193072482,30.4461193072482,30.4612673916992,32.8401285714286,33.1631666666667,33.3889571428571,33.2247261904762,31.5935238095238
"234",234,1,23.8111193657561,29.0268862130054,28.9415197151834,30.4461193072482,30.4461193072482,27.7558394001077,20.4205333333333,19.7832833333334,19.6826222222222,19.86345,21.7301
"235",235,57,29.2906229705779,27.2312697581893,27.3772549508138,24.7066795740561,24.7066795740561,27.0754091662795,29.2186,28.7415666666666,28.9500333333333,28.9616666666667,29.37715
"236",236,27,3.62723531548304,30.5252232240102,30.3051037102301,30.4461193072482,30.4461193072482,30.1523538280702,30.6893,30.9877333333333,30.9232444444444,30.9657666666666,30.3654222222222
"237",237,18,10.2915423225458,31.7064948037091,32.205578346115,30.4461193072482,30.4461193072482,26.80303536346,25.7390333333333,25.568069047619,25.9944349206349,26.0424678571429,26.8125333333333
"238",238,33,5.63622882451008,30.4952040583141,30.0495596497309,30.4461193072482,30.4461193072482,30.6148957205835,24.9619666666667,25.1317333333333,25.6853888888889,25.73515,27.5094476190476
"239",239,13,1.51271291490943,14.6082637677259,14.5131610453797,15.9303079416532,15.9303079416532,12.3938607755879,13.4529333333333,12.1989833333333,12.2590888888889,12.17585,13.0122166666667
"240",240,23,8.87323210479291,29.9999581468578,30.1484514033606,30.4461193072482,30.4461193072482,33.4323561168221,33.4127095238095,32.0473095238095,31.8564793650794,31.9762928571429,33.7884333333333
"241",241,10,10.3503801743411,23.1301106359177,22.8584788570859,19.1567877629063,19.1567877629063,25.1023269921046,17.9629333333333,18.2289,18.2503666666667,18.098225,20.7035428571429
"242",242,28,7.31636142221039,22.7233264863273,22.1600690674095,24.7066795740561,24.7066795740561,18.9484677716505,19.6563285714286,19.4206666666667,19.5447111111111,19.4791416666667,20.0422
"243",243,21,12.4904044700979,30.0619825205664,30.5153555527929,24.7066795740561,24.7066795740561,34.0083811054288,36.7199333333333,36.2505833333333,36.0481666666667,36.029975,34.7408
"244",244,16,12.9990746714483,27.5721592849276,26.9612229035566,30.4461193072482,30.4461193072482,28.4977321944114,28.7811,28.6225166666666,29.3303888888889,29.1197083333333,29.6550666666667
"245",245,28,2.01325284957425,28.5211118737689,28.6535621183605,30.4461193072482,30.4461193072482,29.4832165742908,25.6875333333333,25.59875,25.5621571428572,25.5797178571429,27.0267
"246",246,51,20.3669743255406,31.3286372379214,31.5565999309071,30.4461193072482,30.4461193072482,31.1849608094261,30.4862,30.2559333333333,29.8069777777778,30.1225833333333,31.2928333333333
"247",247,28,12.4201504642003,15.144957685397,14.1735148700725,15.9303079416532,15.9303079416532,14.0144670266279,15.6774,16.1091333333333,16.1329222222222,16.1372583333333,16.2538666666667
"248",248,55,21.4841879342762,32.2313892663178,32.5533454073167,30.4461193072482,30.4461193072482,33.7114319336336,35.3171666666667,35.348625,35.3570912698413,35.1087017857143,33.8988
"249",249,37,7.92617029063552,28.3467919065083,28.2791518184448,30.4461193072482,30.4461193072482,29.9775457954082,29.1701333333333,29.0333555555556,29.0337148148148,28.9535277777778,27.6626666666667
"250",250,31,4.55322164115821,27.595843207597,27.2338032772047,24.7066795740561,24.7066795740561,28.6060728831579,26.8866333333333,26.4638166666667,26.5662666666667,26.62925,26.3124333333333
"251",251,25,10.8001984265057,34.3240948290125,34.7438095270258,30.4461193072482,30.4461193072482,39.0799054382788,37.3813333333333,36.5128690476191,36.7310571428571,36.9622261904762,36.5754666666667
"252",252,20,1.66190848248823,17.6118501425906,17.410817581882,19.1567877629063,19.1567877629063,16.595539181366,19.2191,19.1106833333334,18.9403222222222,18.9751583333333,19.4189333333333
"253",253,22,10.0237910409324,29.0409780091779,28.8340409039593,30.4461193072482,30.4461193072482,31.010604296657,34.0789666666667,33.3867,33.1760888888889,33.4077,33.1517416666667
"254",254,40,14.0321034394182,25.53986074599,25.5004562072688,19.1567877629063,19.1567877629063,31.3270737505059,28.0197666666667,28.6018666666667,28.6298888888889,28.453875,28.4622666666667
"255",255,35,3.26447946697819,32.0917075805469,32.11785760551,30.4461193072482,30.4461193072482,33.0533358544522,39.0335333333333,38.17305,38.0005777777778,38.1486154761905,35.1623428571428
"256",256,9,7.01649464559934,16.6644752405739,16.1821966655829,19.1567877629063,19.1567877629063,16.2920372634481,14.2566666666667,14.1744666666667,13.8768777777778,14.0026916666667,15.5935666666667
"257",257,42,14.6196183458792,27.1601886107327,26.6890131700966,24.7066795740561,24.7066795740561,25.4101739484843,29.5167333333333,28.7222166666666,28.8197666666666,29.0180333333333,28.5774
"258",258,34,10.1565258534253,28.5878225400173,28.6737044445459,23.4872881355932,23.4872881355932,25.1563076103428,22.8070666666667,22.46015,22.5592222222222,22.5348583333333,22.7947
"259",259,32,4.63825833102083,26.8722085225353,26.7748528012503,30.4461193072482,30.4461193072482,26.2685895926682,27.1160333333333,26.9974666666667,27.1799555555556,27.1058083333334,26.96455
"260",260,30,4.63681298307659,24.5671302214677,23.916253092876,23.4872881355932,23.4872881355932,25.3072365411618,27.2836666666667,26.45285,26.5793444444445,26.2322833333334,28.2488666666667
"261",261,8,8.34169154254441,20.8878126567982,21.0535831120164,19.1567877629063,19.1567877629063,16.7889991371578,11.525,11.9183,11.7012444444444,11.6600083333333,13.8708333333333
"262",262,58,28.8690277758026,28.3738824392566,28.444035166059,30.4461193072482,30.4461193072482,30.2431408187266,28.9564666666667,28.8070666666667,28.6933962962963,28.6851305555555,28.7743904761905
"263",263,25,6.60078250382197,31.682978122675,31.8492051015085,30.4461193072482,30.4461193072482,30.5341882443026,32.9637,31.6042547619048,31.9081142857143,32.2869607142857,31.0657904761905
"264",264,25,3.85099500018251,24.4121913081374,24.5185599249764,24.7066795740561,24.7066795740561,24.1480528053313,19.2631666666667,19.6989166666667,19.8574444444444,19.952525,20.1788
"265",265,27,11.2795587570317,32.9319851480871,32.897297040359,30.4461193072482,30.4461193072482,34.6510905710165,41.0678333333333,42.4169833333333,41.9469555555555,41.778375,39.3067523809524
"266",266,18,12.95930669323,29.6781877987707,30.2700202092865,24.7066795740561,24.7066795740561,31.7220858105637,33.2001666666666,32.6803833333333,33.1163777777778,33.109325,30.2696666666667
"267",267,26,6.08577200992255,24.1226679162313,23.9588402266015,19.1567877629063,19.1567877629063,17.5794212848252,19.8278666666667,19.88935,19.8727555555556,19.85935,19.1623611111111
"268",268,36,17.4991006724889,27.1161097851637,27.7099747496953,14.2463768115942,14.2463768115942,21.0510626414365,16.8941666666667,16.7112333333333,16.9403777777778,17.118825,20.5893333333333
"269",269,42,9.33273542980042,29.9901782741385,30.8163719755301,30.4461193072482,30.4461193072482,28.360204693052,35.4328333333333,35.9232,35.7288333333333,35.8505583333333,35.6166
"270",270,25,3.25211280798761,27.7785388520707,27.6459898972462,30.4461193072482,30.4461193072482,25.1242651757672,22.1599666666667,22.0034833333333,21.9553111111111,22.2389166666667,24.1520571428571
"271",271,12,18.1557338998839,28.7241656431799,28.231313488002,30.4461193072482,30.4461193072482,30.4469015483283,31.3123190476191,30.3326333333334,30.2670111111111,30.5399833333333,30.2148448051948
"272",272,17,9.7107191004469,26.1470806911367,25.680080894485,30.4461193072482,30.4461193072482,25.4337795046231,25.3375,26.0553333333333,25.9256555555555,25.763744047619,24.7945
"273",273,29,8.91886900933049,20.4842698627729,21.0032361819832,19.1567877629063,19.1567877629063,22.1246190796534,18.9633,20.1886833333334,20.0413,20.0605916666667,20.1098333333333
"274",274,21,2.57052999795738,24.716210791711,25.0267633849757,23.4872881355932,23.4872881355932,23.6893533585864,23.64065,22.9939166666667,22.6694,22.73685,22.8122
"275",275,10,8.99591303000201,17.5172718535957,16.9631639280262,19.1567877629063,19.1567877629063,16.3207439270814,20.0325666666667,19.67055,19.8749,19.903825,19.4706666666667
"276",276,16,14.0638963262184,28.9147411361898,29.4072288832355,23.4872881355932,23.4872881355932,29.2020042725563,32.6038238095238,31.9420047619048,32.178880952381,32.1787857142857,31.0888
"277",277,20,6.2635983977269,28.1640464931259,28.0544446010302,30.4461193072482,30.4461193072482,26.882652161691,17.3834666666667,17.5118166666667,17.7882111111111,17.6683,17.63
"278",278,10,16.2226428795111,25.7752818302496,25.4812113929618,30.4461193072482,30.4461193072482,24.0231544234268,26.0497333333333,25.6290857142857,25.2340015873016,25.2457392857143,23.2230666666667
"279",279,22,7.56655851599104,28.8427631043803,29.241363028559,30.4461193072482,30.4461193072482,30.6295967298413,29.3945333333333,29.1374,29.1699666666666,29.2565916666666,29.1435333333334
"280",280,32,13.4632081239551,22.4705446458396,22.375529471994,15.9303079416532,15.9303079416532,17.5136982076177,17.7325666666667,18.5516333333333,18.2837666666667,18.3718,20.1651
"281",281,10,15.1397713357295,24.266994620031,24.2507079022775,30.4461193072482,30.4461193072482,24.0290407515405,23.4169666666667,23.4779833333333,23.4379888888889,23.5200166666667,23.1899877192982
"282",282,43,14.8533744013296,27.4898720240635,27.30454007289,30.4461193072482,30.4461193072482,30.8260496465692,27.5728,27.4730333333334,27.2750555555556,27.000625,27.5658
"283",283,40,7.51164553573785,32.6621924115384,32.9732871800477,30.4461193072482,30.4461193072482,33.1907660149328,34.1646333333333,32.869,32.5276555555556,32.5213785714286,34.0051857142857
"284",284,15,8.32453455486428,21.7203867686509,21.8330279379934,23.4872881355932,23.4872881355932,23.9000991635859,22.9189,23.4640333333334,23.2402222222222,23.4122833333334,25.1666
"285",285,41,13.7788561352197,25.0679582533894,25.1234902639998,30.4461193072482,30.4461193072482,25.9157297624735,26.8235619047619,27.4098214285714,27.5142698412699,27.4341321428571,26.9774
"286",286,4,16.303117711523,21.794729659162,21.7313670181165,15.9303079416532,15.9303079416532,23.538916168873,20.1557,19.8935333333333,19.6264333333333,19.809675,23.1972
"287",287,40,8.51699345495617,32.4732182859167,32.6143767481334,30.4461193072482,30.4461193072482,31.052289894516,31.7806333333333,31.3822833333334,31.8264111111111,31.5595511904762,31.4558
"288",288,40,13.5872508662658,26.1501805377547,25.7722972506961,24.7066795740561,24.7066795740561,25.3817007689341,27.0010333333333,27.0312333333334,27.3367222222222,27.432325,28.0994666666667
"289",289,25,19.0629011216846,35.2765099504078,35.2558224204651,30.4461193072482,30.4461193072482,41.2107878726944,48.6564333333333,49.2214833333333,49.4143222222222,49.4709,47.90025
"290",290,34,6.13540705669626,27.8334246222344,27.8457533086706,30.4461193072482,30.4461193072482,28.4702396819743,26.6744333333333,26.8372833333333,27.0577888888889,27.1032916666666,28.1653
"291",291,6,7.35420159309115,-5.81382784874384,-7.49677980586979,14.2463768115942,14.2463768115942,10.4117291944489,10.0817666666667,10.54045,10.4258111111111,10.3377583333333,10.8199666666667
"292",292,21,16.9698520041915,34.2916415039888,34.9325588441805,30.4461193072482,30.4461193072482,37.0004446969363,40.3792666666667,40.5836226190476,40.8317484126984,40.7472422619048,41.741226984127
"293",293,9,13.4128749895616,27.1035587994741,26.7717414882556,23.4872881355932,23.4872881355932,24.4098387405062,18.9250666666667,19.2934166666667,19.1994444444444,19.2733416666666,21.593030952381
"294",294,22,3.28265855777608,29.2964856669348,29.5829233786104,23.4872881355932,23.4872881355932,22.9935368229904,21.5933714285714,22.0595166666667,21.9562444444445,22.1122083333334,20.5209
"295",295,16,13.1096639669073,29.513247678131,29.3122292920589,30.4461193072482,30.4461193072482,28.8842258354508,29.0808,28.4802166666667,28.582,28.6301083333333,27.9615942028986
"296",296,24,5.95268160490145,31.6689575977009,32.5084845526244,14.2463768115942,14.2463768115942,22.8718076338194,26.9998333333333,27.836430952381,27.787153968254,27.7709404761905,24.7297333333333
"297",297,26,2.63488445658507,27.6214381811663,28.386529339856,24.7066795740561,24.7066795740561,24.0816387814009,22.4327,22.89535,22.7839111111111,22.5926833333333,23.7435857142857
"298",298,24,4.94594395291931,19.9176884187738,19.8280415885545,19.1567877629063,19.1567877629063,20.4870197298608,18.4409,18.6951333333333,18.813,18.6174666666667,18.3548666666667
"299",299,33,13.9563475611703,23.1772436789801,23.6959863913445,15.9303079416532,15.9303079416532,22.6698659231808,17.6700666666667,18.7794,18.3041444444444,18.3794333333333,19.2398428571429
"300",300,44,12.2221364468501,30.0356848217918,30.2919053191368,30.4461193072482,30.4461193072482,29.9454619614375,33.3007952380952,33.7188928571429,33.7937396825397,33.5456130952381,31.6550761904762
"301",301,33,2.47771804634156,32.8760607225221,33.0444338540417,30.4461193072482,30.4461193072482,33.7143973982903,35.3446333333333,36.6189333333333,36.5396555555556,36.2489,34.3129333333333
"302",302,16,12.6837491694876,25.767743566392,25.513408171956,30.4461193072482,30.4461193072482,29.649931873197,28.9278,28.6562166666667,28.8349555555556,28.790775,28.6801238095238
"303",303,20,7.00952735023287,27.1344105896402,27.0459822549765,23.4872881355932,23.4872881355932,28.1970579877089,27.2124666666667,27.9188,28.0740555555555,27.9914642857143,26.3846666666667
"304",304,20,6.77367121862416,26.5304729546679,25.5748702688447,30.4461193072482,30.4461193072482,22.1859554559222,25.6312333333333,26.24805,26.1287888888889,26.39815,24.2163666666667
"305",305,12,16.1410828973858,34.676804695286,35.2973272512076,30.4461193072482,30.4461193072482,26.0734158093968,23.5912333333333,24.7059833333334,24.4602888888889,24.6019916666667,24.7129714285714
"306",306,4,10.5869520515244,17.9357071662777,18.1342259932324,14.2463768115942,14.2463768115942,13.3520981747644,13.035,13.0173,12.902,13.1090083333333,15.5483333333333
"307",307,26,2.43564128550323,26.5446459056953,26.222250197235,24.7066795740561,24.7066795740561,23.6592879479422,29.2155333333333,29.37685,29.2779,29.35065,27.0697666666667
"308",308,22,6.71853379064143,15.5978169812911,15.3960446108009,15.9303079416532,15.9303079416532,16.8563079106887,14.3871333333333,14.6505333333333,14.6257,14.6423916666667,15.9036
"309",309,19,7.34644645998434,25.3972198060438,24.8144809835581,30.4461193072482,30.4461193072482,26.630090923272,23.7722666666667,24.5636,24.6203555555555,24.3805416666667,26.4483428571428
"310",310,3,29.1106870810969,30.815875532798,31.0629291770398,30.4461193072482,30.4461193072482,30.3378273853405,32.4172238095238,33.5776,33.6688222222222,33.5770666666667,32.9284666666667
"311",311,22,5.58597332631694,26.5184712736055,27.4604319260073,15.9303079416532,15.9303079416532,20.7560333793011,28.1452333333333,27.8707166666667,28.2259222222222,28.4433166666666,26.8731333333333
"312",312,9,12.5944647391083,22.9469994170061,22.8782703138675,19.1567877629063,19.1567877629063,22.8331561416225,21.5979,21.7432166666667,21.4206555555556,21.5282166666667,22.0668333333333
"313",313,7,22.9947714621661,35.7139135743275,36.8730657567813,30.4461193072482,30.4461193072482,25.1549107241705,28.4857333333333,28.7031,28.2301666666667,27.8658464285715,27.4028333333333
"314",314,23,5.2561761309967,18.9222951890688,19.6939691400454,15.9303079416532,15.9303079416532,17.1361796654727,18.7374,18.0992,18.2398222222222,18.5394166666667,16.8879
"315",315,25,7.09514656439319,17.3883014158749,17.7953763653883,19.1567877629063,19.1567877629063,14.6767647866965,18.4167666666667,18.4082333333333,18.2159888888889,18.2604416666667,18.2623666666667
"316",316,54,33.0035545244364,23.2455315463021,23.1170019877822,15.9303079416532,15.9303079416532,20.3487948555328,21.3840333333333,22.7692,22.3635777777778,22.5487,21.8661952380953
"317",317,18,12.28313445737,28.7875687575565,29.1270759464283,30.4461193072482,30.4461193072482,28.9723506110061,31.2485,31.0867583333333,31.5055896825397,31.3240922619047,28.24655
"318",318,3,27.064790263131,29.965816870629,29.5017066096716,30.4461193072482,30.4461193072482,27.2877512345162,30.07,30.97325,30.6043111111111,30.4729916666667,30.2900333333333
"319",319,55,27.0562754135603,30.4546483737836,30.539071443115,30.4461193072482,30.4461193072482,27.3555934521107,26.4173166666667,26.1805857142857,26.2956571428571,26.2035095238095,27.5827
"320",320,17,8.33853017209328,1.99782980896802,1.28867954825006,15.9303079416532,15.9303079416532,9.71442814129513,8.98726666666667,10.8730666666667,11.0169111111111,10.83125,12.1096333333333
"321",321,50,19.2570058658865,28.8200855477858,28.5326172012891,30.4461193072482,30.4461193072482,30.8663875651894,32.2678,31.5107583333333,31.41255,31.6578791666667,30.9141142857143
"322",322,10,4.7664964154533,16.390811572031,16.3669504515415,15.9303079416532,15.9303079416532,15.1280943147728,13.2881,13.26725,13.3058777777778,13.3640416666667,14.1049333333333
"323",323,11,13.2522137427888,24.8386451963902,24.2740917214342,30.4461193072482,30.4461193072482,17.0291404455543,22.2874,22.9322833333333,22.8189111111111,22.4834916666667,20.9124666666667
"324",324,36,15.8527313061285,23.012974143171,22.9961308567317,19.1567877629063,19.1567877629063,20.7045057867686,19.1179,19.4964,19.4763555555556,19.5129166666667,20.1493210784314
"325",325,38,8.56729871720176,30.178287630864,30.5323166623078,30.4461193072482,30.4461193072482,28.6163539533964,28.8766,28.9293833333333,29.0589111111111,29.1530333333333,28.711784981685
"326",326,8,13.4827652585746,24.4094697810775,24.6040324848868,24.7066795740561,24.7066795740561,21.4236121023025,18.3147166666667,19.0810833333333,19.0462666666667,18.833825,19.4150333333333
"327",327,38,10.7387333390479,24.8351308829377,24.6876121386094,30.4461193072482,30.4461193072482,27.6127158540991,26.3907333333333,27.2732333333333,26.9473317460317,26.9593571428571,29.0455976190476
"328",328,16,5.90912190324677,24.9627385195931,24.560226250799,23.4872881355932,23.4872881355932,21.999827027336,19.7189,19.4962,19.1629555555555,19.198,21.0850333333333
"329",329,22,6.68739221815863,24.9062545759519,24.5196677598296,30.4461193072482,30.4461193072482,26.0628898738774,28.6853,29.1731666666667,29.3581555555556,29.4469833333333,29.5334090909091
"330",330,10,9.29558232258823,20.7984661931984,20.3001530250235,24.7066795740561,24.7066795740561,19.6502282075232,14.4545333333333,15.5786,15.4714444444444,15.1442,18.262
"331",331,5,11.0103562356501,17.4166062320069,17.4067861061208,19.1567877629063,19.1567877629063,18.6325617563587,12.9979666666667,13.25695,13.3128888888889,13.3679833333333,14.8709579831933
"332",332,24,8.32626077440786,21.4962904505967,21.9852919941463,19.1567877629063,19.1567877629063,23.2057314824797,34.5520666666667,35.3993880952381,35.2186031746032,35.1123773809524,33.5185
"333",333,23,8.05965036611824,29.7265199220481,29.9907214736085,30.4461193072482,30.4461193072482,31.6422039896787,32.2755333333333,31.57935,31.6983666666667,31.6169273809524,30.1441619047619
"334",334,9,10.1503166537595,17.704278453688,17.4658494026573,19.1567877629063,19.1567877629063,16.9690516987953,19.5934333333333,19.8492666666667,19.6605888888889,19.8629666666667,20.6821666666667
"335",335,57,27.5613729306177,24.6887038420139,24.5918537749711,30.4461193072482,30.4461193072482,27.1876369552594,32.2783666666666,31.1602214285714,31.0490587301588,30.802369047619,31.7476
"336",336,9,16.2759012380829,30.9758787374556,31.1476495834308,30.4461193072482,30.4461193072482,31.8289039435252,17.7652666666667,18.3046666666667,18.0642777777778,18.0836166666667,18.4273
"337",337,33,1.3106939439433,34.0005676624337,34.4960632212482,30.4461193072482,30.4461193072482,33.3589721423936,34.1819333333333,33.657280952381,33.3483984126984,33.4762904761905,32.7167714285714
"338",338,20,4.76176134679637,27.9989473210122,29.2049452286537,24.7066795740561,24.7066795740561,26.9404852523353,22.4137666666667,21.0054166666667,20.6168777777778,20.6439,20.4254666666667
"339",339,10,12.8180996519816,21.4604318111149,20.5007738444092,24.7066795740561,24.7066795740561,21.9454687198478,22.8629666666667,22.4486928571428,22.5580507936508,22.5151714285714,24.1094333333333
"340",340,19,12.0382469841879,32.1130738479645,32.2043612793867,30.4461193072482,30.4461193072482,36.6922720607889,28.1235,29.4944666666667,29.9055222222222,29.9576166666667,29.9690666666667
"341",341,35,8.35386858992029,26.6318250571067,26.6235652799181,30.4461193072482,30.4461193072482,29.3800811913263,25.4329666666666,25.3988833333333,25.4223,25.2928833333334,25.4863238095238
"342",342,49,18.3352344855959,25.887545898829,26.1292338703874,30.4461193072482,30.4461193072482,26.7949016065756,32.3481,34.452955952381,34.0322912698413,34.235018452381,31.3867015873016
"343",343,25,5.80927569079161,29.7044793338688,29.8474013060631,30.4461193072482,30.4461193072482,30.7476588883331,31.4755,30.7156,31.0743777777778,31.1252833333333,31.8339333333333
"344",344,37,5.68225925122088,28.9575521708518,28.6880895032368,30.4461193072482,30.4461193072482,31.3189160659369,32.6404,32.8225166666666,33.1398222222222,33.3324083333333,32.0042396825397
"345",345,35,10.9085834744745,22.4814982390899,22.3789756008917,24.7066795740561,24.7066795740561,23.2966413595301,24.7217,24.4417309523809,24.7016095238095,24.8041738095238,24.3696
"346",346,63,30.4930598492334,25.9733742280165,25.5603236216291,30.4461193072482,30.4461193072482,31.873742710208,36.8757666666667,35.4055833333333,35.436,35.5290166666667,37.4260333333333
"347",347,38,6.40406742813509,29.7643545169541,29.842742515152,30.4461193072482,30.4461193072482,36.3092295932548,31.2052333333333,32.31845,31.9100388888889,32.1404625,34.0528
"348",348,34,3.6768573824925,29.332581001889,29.575419345976,30.4461193072482,30.4461193072482,25.4437564839268,32.2580666666667,33.0043,33.4080333333333,33.3505666666667,32.0865666666667
"349",349,22,3.86329811752154,18.4229857884494,18.0280067648528,19.1567877629063,19.1567877629063,15.9034588781666,17.6487666666667,18.2806333333333,18.4352555555556,18.4489666666667,18.5978666666667
"350",350,41,10.8920747947972,28.3044595473148,28.4829551698898,30.4461193072482,30.4461193072482,30.3957982652576,31.3727333333333,30.4415666666667,30.0662666666667,29.9887416666667,31.7408285714286
"351",351,28,5.87712903152769,23.049876128817,22.5296550401001,19.1567877629063,19.1567877629063,22.3997757083081,23.3679333333333,23.6507666666667,24.0723777777778,23.8493416666666,21.1081666666667
"352",352,7,9.30991933929395,16.543375569834,15.9588880470539,15.9303079416532,15.9303079416532,15.3914320629271,15.9240666666667,16.1748,16.0550555555556,15.9943833333333,19.0232333333333
"353",353,17,13.110061072552,31.6778037089123,31.5229639279533,30.4461193072482,30.4461193072482,30.6712585758795,29.3065333333333,29.2139666666667,29.2463746031746,29.3808357142857,29.5929
"354",354,27,2.2371027671105,25.7630027504376,25.8598542334071,24.7066795740561,24.7066795740561,24.9557655233418,24.0514333333333,24.7281333333333,24.6601666666667,24.4386583333334,24.7478666666667
"355",355,46,15.5506960832124,34.813993811889,35.5827839545094,30.4461193072482,30.4461193072482,31.9772990025263,29.5616,28.4427,28.7796142857143,28.8550654761905,29.1768333333333
"356",356,8,9.34147340024913,21.2146723340543,21.4975495721003,15.9303079416532,15.9303079416532,19.7019758054404,15.1694333333333,15.5648,15.4023444444445,15.4149416666667,16.1843
"357",357,29,11.4385939906285,17.5071221821179,17.4545542461432,19.1567877629063,19.1567877629063,17.339052016845,17.3494333333333,17.30605,17.2715444444444,17.350675,16.246080952381
"358",358,31,1.72319527009914,32.3814035994071,32.8835718178758,30.4461193072482,30.4461193072482,30.948007949447,32.6533333333333,33.1535666666667,33.2040333333334,33.3770333333334,32.7496666666667
"359",359,39,13.9335162469271,27.1346944262115,27.7701958532585,24.7066795740561,24.7066795740561,27.2344288233813,22.9935666666667,24.57055,24.5550111111111,24.4829583333333,23.9305166666667
"360",360,43,15.276468772334,29.4986206195345,29.4087799152483,30.4461193072482,30.4461193072482,29.8347464664607,26.3055904761905,25.7351,25.7090555555555,25.7896583333333,27.3988888888889
"361",361,31,3.7019585308933,27.1567426008613,27.1228940906722,30.4461193072482,30.4461193072482,30.6122813569075,26.2147,26.76615,26.3826,26.479625,26.8562757575758
"362",362,17,8.42558514859259,29.1718038954479,29.0045997600663,30.4461193072482,30.4461193072482,28.2496456622223,16.7342666666667,16.8720666666667,16.6842555555556,16.7334083333333,17.3905333333333
"363",363,34,9.14356831050407,22.2496922655616,21.8547472098647,24.7066795740561,24.7066795740561,24.5999949233527,25.9124,25.8862833333333,26.2561777777778,26.110275,26.4316
"364",364,20,15.6676322627757,27.2586874652168,26.8429597650802,30.4461193072482,30.4461193072482,29.4916369406628,40.5322523809524,39.8814833333333,39.8428888888889,39.7611833333333,37.3429333333333
"365",365,19,7.77760974465785,19.8947867209536,19.9852058769421,15.9303079416532,15.9303079416532,15.9305595989482,29.0465666666667,29.4522,29.8095,29.8634333333333,27.5034666666667
"366",366,29,15.3222155483712,13.7735215803589,13.2986726982252,15.9303079416532,15.9303079416532,13.6017502157945,13.5066666666667,12.57355,12.7168555555556,12.8700083333333,13.8345666666667
"367",367,35,11.3577292272684,23.0419214139927,23.2528411457285,23.4872881355932,23.4872881355932,23.8520510765005,24.3028666666667,24.0457833333333,24.0219888888889,24.1918202380953,22.3488666666667
"368",368,7,11.4388993970304,23.3179490989857,23.1956175315967,24.7066795740561,24.7066795740561,18.0343975055752,11.7282333333333,11.4062333333333,11.4520666666667,11.5735785714286,14.6499
"369",369,6,22.1307278582282,29.2738026711864,29.8568915911005,24.7066795740561,24.7066795740561,24.6372090858804,29.1897,29.3553833333333,29.3523444444445,29.35665,28.5782974025974
"370",370,64,31.7388292809069,31.4897762817261,31.6766454686712,30.4461193072482,30.4461193072482,37.5087528852268,31.4308666666667,32.1431666666667,32.2629777777778,32.546325,32.9492666666667
"371",371,10,21.4105522965366,33.4802702169584,34.0035721636942,30.4461193072482,30.4461193072482,29.666597570705,31.2968333333333,31.51715,31.4514,31.5635416666667,29.634
"372",372,17,3.33704577013741,20.5903226562058,20.6020063443937,19.1567877629063,19.1567877629063,19.9550278968941,20.3631666666667,19.7037833333333,19.8069222222222,20.1217166666667,22.7099666666667
"373",373,7,24.2108252695021,29.1471024103589,29.2179396622442,30.4461193072482,30.4461193072482,29.7544161185176,32.7795666666667,32.4771833333333,32.3191111111111,32.1092833333333,32.1154666666666
"374",374,19,5.29433189119531,23.6696921612349,23.5655591965819,30.4461193072482,30.4461193072482,20.0569993062769,17.8704,18.9712,18.3724,18.5848333333333,18.2795
"375",375,30,7.18630490563733,27.2586874652168,26.8429597650802,30.4461193072482,30.4461193072482,29.4916369406628,40.5322523809524,39.8814833333333,39.8428888888889,39.7611833333333,37.3429333333333
