"","Artist","Album_Name","Track_Title","Track_Id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Y"
"6665","iKON","WELCOME BACK","TODAY","0jW23qmu3uH6nrGUmZmoJx",0.774,0.732,9,-4.464,1,0.0594,0.0745,0,0.0814,0.927,106.086,192027,4,21
"6666","iKON","WELCOME BACK","AIRPLANE","2BgSnUYzqfAe6TJ5QyELL5",0.674,0.673,0,-5.05,1,0.0445,0.212,0,0.362,0.683,87.036,216187,4,22
"6667","iKON","WELCOME BACK","M.U.P","33azYH8q7r8DaBFTYdWDvf",0.64,0.851,7,-4.081,1,0.04,0.345,0,0.131,0.307,95.996,204907,4,19
"6668","iKON","WELCOME BACK","APOLOGY","5UoRXZcewqrqEtfvuGWiBG",0.574,0.824,6,-3.573,1,0.0688,0.479,0,0.0962,0.461,149.937,233507,4,24
"6669","iKON","WELCOME BACK","ANTHEM - KR Ver","3lyjo5pyCOFoeO2eJpRCr2",0.723,0.796,8,-4.464,0,0.0818,0.000833,0,0.322,0.56,95.002,206227,4,8
"6670","iKON","WELCOME BACK","CLIMAX","3vLwE5Riu5XXa8zKc7W4ZS",0.614,0.654,6,-5.536,1,0.0782,0.133,0,0.1,0.296,84.756,192933,4,32
"6671","iKON","WELCOME BACK","JUST ANOTHER BOY","73UAYOEco23pqiJOTHJcDK",0.443,0.901,1,-3.391,1,0.0518,0.0287,0,0.309,0.585,135.529,221040,4,26
"6672","iKON","WELCOME BACK","WAIT FOR ME","0WAHF38FTTbvv8spruxbzQ",0.539,0.808,7,-4.184,1,0.0329,0.0349,0,0.197,0.3,144.061,228827,4,28
"6673","iKON","WELCOME BACK","SINOSIJAK","1Fdrbg9m2ZrHKBTgienAdK",0.664,0.824,2,-3.858,1,0.144,0.13,0,0.132,0.338,100.984,190240,4,21
"6674","iKON","WELCOME BACK","LONG TIME NO SEE","5YNW82LFkixc9wVfR6AVY5",0.727,0.709,0,-5.082,1,0.059,0.639,0,0.117,0.646,94.999,211533,4,27
"6675","iKON","WELCOME BACK","WELCOME BACK - KR Ver.","1bocYnJzRjbbw0mW7zlbAa",0.798,0.67,4,-4.717,0,0.0774,0.251,0,0.252,0.896,95.043,213320,4,7
"6676","iKON","WELCOME BACK","RHYTHM TA - KR Ver.","3xys4uaPiTFIKgRMoG6Dul",0.765,0.827,7,-3.946,1,0.0875,0.136,0,0.331,0.635,81.988,226973,4,12
"6677","iKON","WELCOME BACK","MY TYPE - KR Ver.","4Gq956Y2AQcGzMVfUYvUhC",0.794,0.548,5,-5.557,0,0.0386,0.178,0,0.107,0.707,93.958,210760,4,9
"6678","iKON","WELCOME BACK","TODAY - KR Ver.","30sKEZ5K6mrKNsw6oESvnv",0.783,0.781,1,-4.138,0,0.063,0.132,0,0.093,0.874,105.983,192120,4,9
"6679","iKON","WELCOME BACK","AIRPLANE - KR Ver.","1im9qEdUJGRFFvAuRuHTts",0.678,0.682,0,-5.698,1,0.089,0.224,0,0.388,0.56,87.001,216120,4,7
"6680","iKON","WELCOME BACK","M.U.P - KR Ver.","07vFZPDrligIPP3K5CQAs1",0.517,0.771,7,-5.363,1,0.122,0.317,0,0.0872,0.344,191.8,204853,4,8
"6681","iKON","WELCOME BACK","APOLOGY - KR Ver.","0C0f452tTBOBVnud6Fc45G",0.672,0.782,6,-4.104,1,0.083,0.265,0,0.113,0.35,74.999,232640,4,9
"6682","iKON","WELCOME BACK","CLIMAX - KR Ver.","0NyxVZQtt6bu0yZ0VB7s7M",0.692,0.713,1,-5.672,1,0.131,0.177,0,0.0788,0.32,84.985,192680,4,17
"6683","iKON","WELCOME BACK","JUST ANOTHER BOY - KR Ver.","4qHv57X1Yq5xnrzayVJtHy",0.491,0.88,1,-3.007,1,0.0608,0.044,0,0.307,0.753,133.618,221320,4,14
"6684","iKON","WELCOME BACK","WAIT FOR ME - KR Ver.","4SvnDw7jdMkkpmGPfogBoB",0.544,0.83,7,-3.337,1,0.0404,0.0368,0,0.15,0.172,143.8,228640,4,14
"6685","iKON","WELCOME BACK","SINOSIJAK - KR Ver.","2g8hxOODF38IvFs0BdbkW1",0.652,0.791,2,-4.47,1,0.149,0.0958,0,0.179,0.341,101.023,190200,4,12
"6686","iKON","WELCOME BACK","LONG TIME NO SEE - KR Ver.","14v6o9sdM6uI9wtgDrl6EB",0.705,0.717,0,-5.788,1,0.0499,0.558,0,0.109,0.704,95.016,211120,4,22
"6687","iKON","DEBUT FULL ALBUM [WELCOME BACK]","DUMB & DUMBER","6KZdpxLX8r1tGZ2Q7eKIvf",0.731,0.874,5,-4.284,0,0.082,0.0962,0,0.0498,0.443,129.972,241701,4,45
"6688","iKON","DEBUT FULL ALBUM [WELCOME BACK]","WHAT'S WRONG ?","5j6DlZe93zQZbRI9KnGine",0.72,0.797,0,-5.399,1,0.0562,0.0264,0,0.0949,0.767,127.994,228992,4,38
"6689","iKON","DEBUT FULL ALBUM [WELCOME BACK]","I MISS YOU SO BAD","3KNUQPxl7F4Lz10KL0vZOp",0.765,0.839,8,-4.297,0,0.125,0.189,0,0.105,0.751,97.956,228369,4,39
"6690","iKON","DEBUT FULL ALBUM [WELCOME BACK]","RHYTHM TA","42ABJRWVZ6xJjtolKP3u8u",0.764,0.828,7,-4.375,1,0.0967,0.104,0,0.332,0.583,81.989,226970,4,19
"6691","iKON","DEBUT FULL ALBUM [WELCOME BACK]","ANTHEM","31rYX1S6eIwgc9HHejwO20",0.724,0.789,8,-4.462,0,0.077,0.000769,0,0.328,0.548,94.997,205229,4,20
"6692","iKON","DEBUT FULL ALBUM [WELCOME BACK]","APOLOGY","1LWmicABfi13JjNkdfdT76",0.524,0.773,6,-4.066,1,0.137,0.281,0,0.148,0.322,74.295,231567,4,24
"6693","iKON","DEBUT FULL ALBUM [WELCOME BACK]","AIRPLANE","4sw7ifISM0gOC1mlwWsi12",0.546,0.687,0,-5.547,1,0.214,0.219,0,0.428,0.529,173.814,216043,4,19
"6694","iKON","DEBUT FULL ALBUM [WELCOME BACK]","MY TYPE","3ah9yXy586Lv6wYAULjdxO",0.789,0.55,1,-5.595,1,0.0392,0.202,0,0.337,0.698,93.984,210903,4,21
"6695","iKON","DEBUT FULL ALBUM [WELCOME BACK]","TODAY","235pwNE55zcukw5gFvLnjH",0.783,0.761,1,-4.182,0,0.0634,0.115,0,0.096,0.891,105.963,192107,4,14
"6696","iKON","DEBUT FULL ALBUM [WELCOME BACK]","WELCOME BACK","6oc7jh4BcG9nvON5RXCfjb",0.797,0.68,4,-4.613,0,0.0849,0.238,0,0.246,0.887,95.018,213400,4,13
"6697","iKON","DEBUT FULL ALBUM [WELCOME BACK]","RHYTHM TA REMIX","6jNYakylYtjN7jEVTOcyse",0.607,0.935,7,-3.477,1,0.165,0.0171,0,0.0734,0.551,174.059,229243,4,36
"6698","iKON","WELCOME BACK","Apology","0bBrEmo01hYu6gBz4UW9Q8",0.524,0.773,6,-4.066,1,0.137,0.281,0,0.148,0.322,74.295,231567,4,51
"6699","iKON","WELCOME BACK","Anthem (B.I & BOBBY)","2TPHfPjwV7JJlXKVxGJprX",0.724,0.789,8,-4.462,0,0.077,0.000769,0,0.328,0.548,94.997,205229,4,41
"6700","iKON","WELCOME BACK","WELCOME BACK","5IR3lhOBnilcIGTdpnUomh",0.797,0.68,4,-4.613,0,0.0849,0.238,0,0.246,0.887,95.018,213400,4,34
"6701","iKON","WELCOME BACK","RHYTHM TA","5T7NN5LxcfMEudEbya2wcE",0.764,0.828,7,-4.375,1,0.0967,0.104,0,0.332,0.583,81.989,226970,4,57
"6702","iKON","WELCOME BACK","MY TYPE","4gxLDYnbnyNiUd6YrlmppO",0.789,0.55,1,-5.595,1,0.0392,0.202,0,0.337,0.698,93.984,210903,4,50
"6703","iKON","WELCOME BACK","TODAY","17PVzD5ZiIo4p1cpwFBUPJ",0.783,0.761,1,-4.182,0,0.0634,0.115,0,0.096,0.891,105.963,192107,4,34
"6704","iKON","WELCOME BACK","AIRPLANE","1ZfVxNlKpUHv8ZA8ri59nX",0.546,0.687,0,-5.547,1,0.214,0.219,0,0.428,0.529,173.814,216043,4,49
"6705","iKON","WELCOME BACK","M.U.P","3X1ffifvaygGwhu3LOJ20o",0.515,0.746,7,-5.055,1,0.0932,0.336,0,0.0819,0.363,191.852,202741,4,33
"6706","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","RINGA LINGA - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","2j4iDhOUXT75hcVcb9b6HF",0.429,0.919,1,-6.13,1,0.143,0.00215,3.76e-06,0.385,0.263,141.062,244933,4,18
"6707","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","BODY - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","6hZ3MiE60t0kTPUvYgxlYl",0.602,0.923,2,-7.137,1,0.075,0.00241,0.00374,0.951,0.374,128.022,194613,4,20
"6708","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","SUPERSTAR - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","5oTLEUCxGvfiKVGGlvfwCx",0.331,0.957,5,-6.122,1,0.0899,0.0251,0.00109,0.966,0.222,98.796,253067,4,14
"6709","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","BREAK DOWN - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","5kQvn1vMpalApA2PgqgmTE",0.6,0.914,2,-7.372,1,0.0629,0.0238,0,0.887,0.55,149.859,176893,4,13
"6710","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","ONLY LOOK AT ME - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","3zi1bZHUMuuJT81xhAgBUN",0.566,0.771,11,-7.939,0,0.0583,0.0865,0,0.867,0.437,139.907,233173,4,23
"6711","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","WEDDING DRESS - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","7DUgSelOlThEGYZjDLmzf5",0.521,0.554,0,-9.464,1,0.0388,0.531,0,0.691,0.521,134.175,141107,4,22
"6712","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","1AM - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","4shDm98V7KNXoJqmQkwW92",0.433,0.775,7,-7.864,1,0.0523,0.0178,0,0.451,0.208,173.994,229200,4,16
"6713","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","YOU'RE MY - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","2m4TB7wJeXR2WFp10TAjpU",0.47,0.45,9,-10.277,1,0.0339,0.823,0,0.442,0.364,119.706,157787,4,14
"6714","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","I NEED A GIRL - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","0unp3Vc2KOC9zqTtC8wZNv",0.535,0.794,11,-8.077,1,0.0792,0.464,0,0.901,0.36,114.895,215173,4,17
"6715","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","SO GOOD - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","6hShkoyr1Ij4V9BgzKmKUy",0.562,0.784,10,-7.664,0,0.0667,0.00144,0,0.949,0.344,104.994,160800,4,22
"6716","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","LOVE YOU TO DEATH - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","0C9VAUN5aKpcso5XXkUV9W",0.489,0.831,8,-9.141,0,0.0509,0.0737,0.00083,0.96,0.421,80.02,304893,4,14
"6717","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","LAST DANCE - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","6S9YofmFzjmvSrwflyuKBo",0.308,0.384,4,-10.932,1,0.0479,0.746,0,0.771,0.18,74.106,311067,4,26
"6718","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","EYES, NOSE, LIPS - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","4oRIbBzgsJnFsmzL5cyit6",0.457,0.699,0,-7.534,1,0.0446,0.295,0,0.747,0.328,143.771,340947,4,21
"6719","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","GOOD BOY - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","1wgS0Iv7TzpJRCYJtCJwGX",0.585,0.888,1,-7.388,1,0.0524,0.00175,0.000162,0.509,0.0795,94.989,164053,4,21
"6720","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","STAY WITH ME - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","1EmlPh7MPkIj8vGQIss5yq",0.486,0.823,9,-8.311,0,0.0504,0.0457,8.1e-06,0.451,0.281,82.487,134653,4,20
"6721","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","BANG BANG BANG - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","7E1WGqREhpurDt3VgBye1K",0.473,0.903,1,-8.206,1,0.113,0.00097,0.000216,0.903,0.294,134.948,157560,4,19
"6722","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","FANTASTIC BABY - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","70NAdkihzeEzU0MgU0LL8S",0.496,0.928,2,-7.523,1,0.149,0.000887,0,0.978,0.163,130.034,154280,4,19
"6723","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","1AM - ENCORE Ver. TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","3MaxaxL6rsmJigjuq1CqEy",0.386,0.838,7,-7.685,1,0.07,0.0104,0,0.91,0.169,173.977,208693,4,12
"6724","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","EYES, NOSE, LIPS - ENCORE Ver. TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","3OVq8wcA5IS51L1cTMJNz5",0.446,0.63,0,-9.402,1,0.0434,0.231,0,0.327,0.353,144.037,355813,4,14
"6725","TAEYANG","WHITE NIGHT","WHITE NIGHT","3yq48eRG04UryOATzpwr4V",0.509,0.658,0,-5.086,1,0.0954,0.048,0,0.393,0.511,146.676,85586,4,43
"6726","TAEYANG","WHITE NIGHT","WAKE ME UP","49w8umYnAfSPulksfEDx16",0.577,0.513,10,-5.996,1,0.0292,0.0298,0,0.114,0.195,78.014,199458,4,46
"6727","TAEYANG","WHITE NIGHT","DARLING","6oycMp1woEDrrluLY0icmV",0.593,0.404,7,-5.594,1,0.0318,0.465,0,0.171,0.427,141.939,210190,4,46
"6728","TAEYANG","WHITE NIGHT","RIDE","4PBr1wStrak7aWJkUKvbUl",0.603,0.727,7,-6.343,1,0.258,0.00598,0,0.0625,0.621,95.644,193501,4,30
"6729","TAEYANG","WHITE NIGHT","AMAZIN'","2gILEqYZMaljxD89UKippy",0.629,0.77,1,-4.082,1,0.0441,0.00192,0,0.326,0.383,105.063,218829,4,31
"6730","TAEYANG","WHITE NIGHT","EMPTY ROAD","3TFp0q9DGulf477YG2lZXI",0.732,0.342,4,-7.779,1,0.0386,0.631,0,0.0884,0.524,84.983,209883,4,41
"6731","TAEYANG","WHITE NIGHT","NAKED","64f7T9vidBqVHSUqZ1a3nq",0.603,0.594,10,-4.443,0,0.0372,0.0426,0,0.0875,0.394,139.926,201656,4,37
"6732","TAEYANG","WHITE NIGHT","TONIGHT","2Ryu6OAqmEcrtnTxaPYDCP",0.527,0.93,1,-3.452,0,0.133,0.00579,1.18e-05,0.325,0.486,144.127,266724,4,34
"6733","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","BODY - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","4SMX1Q1qiyl6kf15vmHPth",0.537,0.817,2,-7.416,1,0.0611,0.00306,0,0.371,0.375,127.976,198231,4,9
"6734","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","SUPERSTAR - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","1NNOaRvmvkP4e9x0Cvh4Cs",0.515,0.873,5,-7.419,1,0.0523,0.0261,0,0.881,0.524,94.879,215982,4,9
"6735","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","MOVE - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","1OPkHcSUBv3KBJ6q88OWGu",0.485,0.696,1,-9.086,1,0.0516,0.148,0,0.739,0.366,84.904,222089,4,9
"6736","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","YOU'RE MY - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","3PtBHPHX4Uo48YZuHVe85l",0.459,0.213,8,-13.621,1,0.0365,0.892,0,0.367,0.284,123.52,205472,4,7
"6737","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","I NEED A GIRL - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","3c8n46RgBm4dwTjdeTqd3J",0.401,0.474,11,-11.128,1,0.0371,0.558,1.67e-05,0.338,0.302,114.611,316416,4,10
"6738","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","EYES, NOSE, LIPS - JPN <LIVE>(JAPAN TOUR ""RISE"" 2014)","0oEtTKigJTIYnOHN9EZh7m",0.436,0.363,0,-11.366,1,0.0467,0.37,0,0.681,0.158,143.433,229596,4,34
"6739","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","ONLY LOOK AT ME - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","6sN3q4HVTKkLToMkSrVK9J",0.503,0.696,11,-8.809,0,0.0626,0.198,0,0.39,0.435,139.974,256456,4,11
"6740","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","WEDDING DRESS - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","7miL2IuCgBjukAPtF9GBnA",0.558,0.683,0,-9.569,1,0.0475,0.0424,0,0.49,0.401,134.035,171204,4,12
"6741","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","THIS AIN'T IT - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","3kauwQshy4AEh6QoLN6k02",0.302,0.279,4,-12.113,1,0.0327,0.419,0,0.4,0.203,98.583,264965,4,19
"6742","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","RINGA LINGA - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","6UiYhIY8LF8xgJg6qcRXTu",0.421,0.802,1,-7.863,1,0.0658,0.0128,0,0.707,0.353,140.898,226059,4,9
"6743","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","BREAK DOWN - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","6HHSG6kxlAtCcNbRXOe3d8",0.6,0.911,11,-8.03,0,0.0904,0.0252,0,0.695,0.668,149.963,245679,4,7
"6744","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","1AM - JPN <LIVE>(JAPAN TOUR ""RISE"" 2014)","3IZYePz6ADnx2ldUw3oiAe",0.409,0.731,7,-8.197,1,0.0474,0.0555,0,0.414,0.377,173.991,188955,4,9
"6745","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","STAY WITH ME - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","31NjEgqZKBCQa2FxkflvCk",0.432,0.698,9,-8.086,0,0.0446,0.0104,0,0.873,0.388,83.36,277644,4,12
"6746","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","LET GO - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","12EQnOZG6Ne1p2RERk8mbP",0.58,0.612,3,-8.586,1,0.029,0.0925,0,0.298,0.426,99.982,224257,3,19
"6747","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","LOVE YOU TO DEATH - KR <LIVE>(JAPAN TOUR ""RISE"" 2014)","2PwTBDNYNfQ9WAkn34m5aR",0.481,0.72,1,-8.37,0,0.0438,0.0214,3.07e-05,0.359,0.416,80.016,290590,4,9
"6748","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","BAD BOY - acoustic ver. <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","5ngqVPCf6OFhlPTmP5IrsD",0.438,0.598,0,-8.777,1,0.0449,0.621,0,0.407,0.168,74.954,327027,4,18
"6749","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","FANTASTIC BABY - Japanese ver. <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","6cN8GF5LahlYRyzsK3rTbl",0.484,0.926,9,-7.511,0,0.148,0.0026,0,0.454,0.283,129.677,263797,4,7
"6750","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","RINGA LINGA - KR <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","5imBJSNR5wTRIp9C8J3Lv5",0.429,0.843,1,-7.792,1,0.106,0.0226,0,0.372,0.318,141.082,228929,4,6
"6751","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","BODY - KR <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","1xqQKY68vBcogf97DP004T",0.563,0.862,2,-7.876,1,0.0627,0.00163,5.91e-05,0.357,0.436,128.046,196463,4,6
"6752","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","1AM - JPN <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","2kASnN3aWYfnIDTAdbO08l",0.377,0.751,7,-7.456,1,0.0493,0.0349,0,0.607,0.461,174.02,196062,4,7
"6753","TAEYANG","SOL JAPAN TOUR ""RISE"" 2014","EYES, NOSE, LIPS - KR <LIVE>(JAPAN TOUR ""RISE"" 2014 -ENCORE-)","0N2iOVsk93CxftvPNUhXcg",0.422,0.506,0,-8.943,1,0.0369,0.306,0,0.365,0.142,145.393,336002,4,9
"6754","TAEYANG","RISE","Intro (RISE)","6J0mtwueFaEL0bmxuHEYI0",0.624,0.828,11,-3.294,1,0.0412,0.179,0,0.266,0.323,92.132,105256,4,29
"6755","TAEYANG","RISE","눈,코,입 (Eyes, Nose, Lips)","0lYtIvI7bO51PZSeK22Mbz",0.63,0.516,0,-5.759,1,0.0379,0.736,0,0.264,0.254,143.786,229990,4,66
"6756","TAEYANG","RISE","새벽한시 (1AM)","3JmlYV4mm5jdo2ZWzATLBv",0.488,0.855,7,-3.131,1,0.0387,0.0111,0,0.186,0.276,173.932,191793,4,44
"6757","TAEYANG","RISE","STAY WITH ME","4Hznsw4SROqqX8T54Syguv",0.652,0.823,9,-3.027,0,0.0398,0.169,0,0.108,0.37,82.535,202702,4,44
"6758","TAEYANG","RISE","아름다워 (BODY)","6kSoXPg7yhpvgiXuoqRJSF",0.702,0.827,2,-3.731,1,0.0427,0.00505,0,0.167,0.478,128.029,190674,4,29
"6759","TAEYANG","RISE","링가링가 (RINGA LINGA)","7fLijBP4BGujlmHRP3aX32",0.584,0.845,1,-3.029,1,0.066,0.0858,0,0.124,0.393,141.018,227021,4,55
"6760","TAEYANG","RISE","이게 아닌데 (This Ain't It)","1kewNvWljcwYKzlAKRXaUf",0.522,0.339,4,-6.686,1,0.0274,0.404,0,0.141,0.16,74.918,263933,3,36
"6761","TAEYANG","RISE","버리고 (Let Go)","5YhaIIgjic4Q31BL1jYMk5",0.637,0.684,3,-3.884,1,0.0222,0.165,0,0.112,0.477,99.941,220780,3,31
"6762","TAEYANG","RISE","LOVE YOU TO DEATH","3wJ5tkDTIc3w5THvaggHDx",0.366,0.761,1,-4.514,0,0.045,0.00826,0,0.0769,0.403,79.891,221626,4,38
"6763","TAEYANG","Solar International","Solar [Intro]","0MB3rxsnXZ6DV95LelFlOu",0.556,0.329,9,-9.338,0,0.0401,0.282,1.74e-05,0.0948,0.184,131.928,57027,4,20
"6764","TAEYANG","Solar International","Superstar","4VpjaZ0AEbt0k61PXzIlLG",0.662,0.856,0,-3.618,1,0.0423,0.157,0,0.0921,0.528,94.951,194587,4,16
"6765","TAEYANG","Solar International","Prayer (기도)","1qceUus2spQ9UxPFpBaq0I",0.679,0.779,5,-5.392,0,0.0587,0.0207,0,0.145,0.704,142.962,221587,4,29
"6766","TAEYANG","Solar International","I'll Be There - English Version","6FhsCcYFcV5iu9h9PFM4zC",0.758,0.753,10,-4.015,0,0.0601,0.0154,0,0.0641,0.798,119.961,199120,4,26
"6767","TAEYANG","Solar International","Wedding Dress - English Version","5r6LzsarhC4Ygt8mFzSgYV",0.693,0.634,0,-5.863,1,0.0499,0.068,0,0.104,0.525,133.946,247960,4,50
"6768","TAEYANG","Solar International","Connection - English Version","5Tqnb5WsXWCRAVcu0bC7QV",0.771,0.785,3,-4.362,0,0.0367,0.043,0,0.052,0.892,102.025,212053,4,27
"6769","TAEYANG","Solar International","Move","7Frw0VC9RpDGwXSmAG1WeJ",0.536,0.736,1,-4.772,1,0.0954,0.0851,0,0.158,0.55,169.94,233333,4,16
"6770","TAEYANG","Solar International","Where U At","360chjamNlEge55Oos4od4",0.612,0.746,3,-3.572,1,0.0359,0.00382,0,0.116,0.468,150.007,229373,4,22
"6771","TAEYANG","Solar International","I Need a Girl","2kCLzdVJ41uPj7YiCuyK4B",0.706,0.553,11,-6.748,1,0.0531,0.44,0,0.0989,0.512,115.044,220133,4,31
"6772","TAEYANG","Solar International","Only Look At Me (나만 바라봐)","1xaLJbuJr6efSW8MFA7vTu",0.707,0.675,2,-5.165,1,0.0336,0.27,0,0.332,0.859,140.048,240920,4,51
"6773","TAEYANG","Solar International","Take It Slow","6mqsxO95cTucMYoK3drdSK",0.713,0.626,2,-6.657,0,0.0274,0.128,0,0.364,0.2,111.974,262773,4,18
"6774","TAEYANG","Solar International","I'll Be There - Korean Version","7MvEXoezNqX9bLNF6aNjeL",0.748,0.787,10,-3.993,0,0.0524,0.0104,0,0.0794,0.65,119.994,195800,4,32
"6775","TAEYANG","Solar","Intro - Solar","1FclvbiUT3czzHM1lwWnnX",0.556,0.329,9,-9.338,0,0.0401,0.282,1.74e-05,0.0948,0.184,131.928,57027,4,22
"6776","TAEYANG","Solar","Superstar","0alnyI664183rlCIgKh8Hf",0.662,0.856,0,-3.618,1,0.0423,0.157,0,0.0921,0.528,94.951,194587,4,26
"6777","TAEYANG","Solar","I Need A Girl (Feat. G-DRAGON)","34oRc4INwO7000LJUQLy5X",0.706,0.531,11,-7.021,1,0.0438,0.471,0,0.092,0.555,115.018,219307,4,54
"6778","TAEYANG","Solar","Just a Feeling","08q3v7gSZhNhMCqKGqsD4d",0.758,0.786,8,-3.603,1,0.0368,0.194,0,0.103,0.656,125.015,220960,4,32
"6779","TAEYANG","Solar","You're My","0PEMMKw7j1tsS7U4lcTjqR",0.546,0.192,9,-13.058,1,0.0564,0.94,0,0.0846,0.324,119.06,169253,4,38
"6780","TAEYANG","Solar","Move (Feat. Teddy)","2mbTfOh91FiQF4yIE9vtgB",0.536,0.736,1,-4.772,1,0.0954,0.0851,0,0.264,0.55,169.94,232333,4,27
"6781","TAEYANG","Solar","Break Down","1WP99rmsetBvCbO8VC4unt",0.725,0.885,2,-3.468,1,0.0707,0.0465,0,0.0789,0.808,149.996,243653,4,24
"6782","TAEYANG","Solar","After You Sleep (Feat. Swings)","5p8bTHJQ5TcuL84bXmWTrR",0.705,0.585,11,-4.667,1,0.0425,0.257,0,0.538,0.408,115.067,226267,4,26
